FID,FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,Verdate,Type,Season,ID,Year,Year_Con,Shape__Area,Shape__Length
23442,Morgan Rd,Off Park,2005-06 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,23.38658026,2549.01384528,26/03/2020,Prescribed Burn,2005-06,23577,2005,2005/01/01 00:00:00+00,233438.11328125,2546.68174038841
23443,Waringah Aquatic centre,Off Park,2005-06 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,2.05469547,673.86580041,26/03/2020,Prescribed Burn,2005-06,23578,2005,2005/01/01 00:00:00+00,20509.5625,673.252359899883
23444,Sunny Field,Off Park,2005-06 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,2.23839267,1364.94795893,26/03/2020,Prescribed Burn,2005-06,23579,2005,2005/01/01 00:00:00+00,22343.17578125,1363.70602021562
23445,Lady Penrhyn Drive,Off Park,2005-06 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,10.80552713,1881.59018456,26/03/2020,Prescribed Burn,2005-06,23580,2005,2005/01/01 00:00:00+00,107858.1875,1879.87370692114
23446,Manly Vale Primary School,Off Park,2005-06 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9.33954401,1381.54490422,26/03/2020,Prescribed Burn,2005-06,23581,2005,2005/01/01 00:00:00+00,93226.24609375,1380.29313374997
23447,Water Reserve Drive,Off Park,2005-06 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,0.21816116,239.72155627,26/03/2020,Prescribed Burn,2005-06,23582,2005,2005/01/01 00:00:00+00,2177.65625,239.504491936076
23448,Wilkins HR,SNRHR0506-11,2005-06 Prescribed Burn,2005/08/28 00:00:00+00,2005/08/30 00:00:00+00,203.79678911,8096.33830663,26/03/2020,Prescribed Burn,2005-06,23583,2005,2005/01/01 00:00:00+00,2034206.76171875,8088.86416153873
23449,Allworth DRive HR,SNRHR0506-04,2005-06 Prescribed Burn,2005/08/14 00:00:00+00,2005/08/15 00:00:00+00,3.37341362,1453.08843943,26/03/2020,Prescribed Burn,2005-06,23584,2005,2005/01/01 00:00:00+00,33672.6015625,1451.76285677955
23450,Salvation Creek HR,SNRHR0506-08,2004-05 Prescribed Burn,2005/08/26 00:00:00+00,2005/08/30 00:00:00+00,173.87633474,6919.74574754,26/03/2020,Prescribed Burn,2004-05,23585,2004,2004/01/01 00:00:00+00,1735540.5703125,6913.33000747226
23451,Resolute HR,SNRHR0506-10,2005-06 Prescribed Burn,2005/08/28 00:00:00+00,2005/08/30 00:00:00+00,250.71386041,8277.75107108,26/03/2020,Prescribed Burn,2005-06,23586,2005,2005/01/01 00:00:00+00,2502469.8984375,8270.03988762479
23452,Caleys HR Phase 2,SNRHR0506-12,2005-06 Prescribed Burn,2005/09/01 00:00:00+00,2005/09/03 00:00:00+00,132.32298228,11059.480186,26/03/2020,Prescribed Burn,2005-06,23587,2005,2005/01/01 00:00:00+00,1320799.5234375,11049.3198300872
23453,Caleys HR Phase 1,SNRHR0506-06,2005-06 Prescribed Burn,2005/08/19 00:00:00+00,2005/08/21 00:00:00+00,80.65058148,7628.29506845,26/03/2020,Prescribed Burn,2005-06,23588,2005,2005/01/01 00:00:00+00,805023.85546875,7621.286436353
23454,Merlin HR Stage 2,SNRHR0506-03,2005-06 Prescribed Burn,2005/08/10 00:00:00+00,2005/08/12 00:00:00+00,10.34045095,1281.55403506,26/03/2020,Prescribed Burn,2005-06,23589,2005,2005/01/01 00:00:00+00,103213.28515625,1280.36833634363
23455,Quarry Road HR,SNRHR0506-13,2005-06 Prescribed Burn,2005/09/03 00:00:00+00,2005/09/05 00:00:00+00,373.46170582,14765.3334914,26/03/2020,Prescribed Burn,2005-06,23590,2005,2005/01/01 00:00:00+00,3727744.55859375,14751.7454909825
23456,Eastgate HR,SNRHR0506-05,2005-06 Prescribed Burn,2005/08/18 00:00:00+00,2005/08/20 00:00:00+00,2.25774075,883.37289404,26/03/2020,Prescribed Burn,2005-06,23591,2005,2005/01/01 00:00:00+00,22536.34375,882.569330532211
23457,Athena,Off Park,2005-06 Prescribed Burn,2005/08/03 00:00:00+00,2005/08/06 00:00:00+00,0.31742155,223.08192024,26/03/2020,Prescribed Burn,2005-06,23592,2005,2005/01/01 00:00:00+00,3168.40234375,222.87762436208
23458,UTS Burn 1,Off Park,2005-06 Prescribed Burn,2005/09/03 00:00:00+00,2005/09/03 00:00:00+00,1.13120327,750.78402706,26/03/2020,Prescribed Burn,2005-06,23593,2005,2005/01/01 00:00:00+00,11291.57421875,750.104510287644
23459,UTS Burn 2,Off Park,2005-06 Prescribed Burn,2005/09/04 00:00:00+00,2005/09/04 00:00:00+00,0.45823372,401.72973289,26/03/2020,Prescribed Burn,2005-06,23594,2005,2005/01/01 00:00:00+00,4574.04296875,401.366036173623
23460,H.A.R.T. Driver Training 2,Off Park,2005-06 Prescribed Burn,2005/08/06 00:00:00+00,2005/08/06 00:00:00+00,0.77760737,497.43441695,26/03/2020,Prescribed Burn,2005-06,23595,2005,2005/01/01 00:00:00+00,7761.82421875,496.978219109073
23461,Kalkari HR,SNRHR0506-02,2005-06 Prescribed Burn,2005/08/10 00:00:00+00,2005/08/11 00:00:00+00,0.05222282,105.93708868,26/03/2020,Prescribed Burn,2005-06,23596,2005,2005/01/01 00:00:00+00,521.26171875,105.839259691414
23462,Wildfire Gardens,Off Park,2005-06 Prescribed Burn,2005/08/11 00:00:00+00,2005/08/11 00:00:00+00,6.28514761,2182.33106352,26/03/2020,Prescribed Burn,2005-06,23597,2005,2005/01/01 00:00:00+00,62736.16796875,2180.32798890228
23463,The Saltpan,Off Park,2005-06 Prescribed Burn,2005/08/11 00:00:00+00,2005/08/11 00:00:00+00,1.4837034,683.34481709,26/03/2020,Prescribed Burn,2005-06,23598,2005,2005/01/01 00:00:00+00,14809.296875,682.705886725999
23464,Angophora Pl,Off Park,2005-06 Prescribed Burn,2005/10/12 00:00:00+00,2005/10/12 00:00:00+00,2.2623156,781.51218188,26/03/2020,Prescribed Burn,2005-06,23599,2005,2005/01/01 00:00:00+00,22581.921875,780.799711738852
23465,Muraban,Off Park,2005-06 Prescribed Burn,2005/08/13 00:00:00+00,2005/08/13 00:00:00+00,27.36432177,3537.07576957,26/03/2020,Prescribed Burn,2005-06,23600,2005,2005/01/01 00:00:00+00,273138.83984375,3533.81447593839
23466,Beaumont Rd,Off Park,2005-06 Prescribed Burn,2005/08/13 00:00:00+00,2005/08/13 00:00:00+00,2.31642974,1669.15210292,26/03/2020,Prescribed Burn,2005-06,23601,2005,2005/01/01 00:00:00+00,23121.36328125,1667.60462964025
23467,Milton,Off Park,2005-06 Prescribed Burn,2005/09/14 00:00:00+00,2005/09/14 00:00:00+00,0.24955975,214.53400649,26/03/2020,Prescribed Burn,2005-06,23602,2005,2005/01/01 00:00:00+00,2491.01953125,214.337215614593
23468,Durham Place HR,SNRHR0506-14,2005-06 Prescribed Burn,2005/09/15 00:00:00+00,2005/09/16 00:00:00+00,10.78902444,2198.95837867,26/03/2020,Prescribed Burn,2005-06,23603,2005,2005/01/01 00:00:00+00,107694.4609375,2196.96260475194
23469,Durham Place HR,SNRHR0506-14,2005-06 Prescribed Burn,2005/09/15 00:00:00+00,2005/09/16 00:00:00+00,0.23598107,214.1352042,26/03/2020,Prescribed Burn,2005-06,23604,2005,2005/01/01 00:00:00+00,2355.5234375,213.940877093661
23470,Malton Rd,Off Park,2005-06 Prescribed Burn,2005/09/15 00:00:00+00,2005/09/15 00:00:00+00,0.63640305,524.05979286,26/03/2020,Prescribed Burn,2005-06,23605,2005,2005/01/01 00:00:00+00,6352.45703125,523.582328145135
23471,Solander Cl,Off Park,2005-06 Prescribed Burn,2005/08/16 00:00:00+00,2005/08/16 00:00:00+00,0.3928638,307.86162575,26/03/2020,Prescribed Burn,2005-06,23606,2005,2005/01/01 00:00:00+00,3921.47265625,307.580992232607
23472,Palm St,Off Park,2005-06 Prescribed Burn,2005/09/16 00:00:00+00,2005/09/16 00:00:00+00,10.15707697,1933.35775575,26/03/2020,Prescribed Burn,2005-06,23607,2005,2005/01/01 00:00:00+00,101384.66015625,1931.58541976449
23473,Redfield Stage 1,Off Park,2005-06 Prescribed Burn,2005/08/17 00:00:00+00,2005/08/17 00:00:00+00,0.41667744,282.75515545,26/03/2020,Prescribed Burn,2005-06,23608,2005,2005/01/01 00:00:00+00,4159.1953125,282.497493340292
23474,Normanhurst Scouts,Off Park,2005-06 Prescribed Burn,2005/08/18 00:00:00+00,2005/08/18 00:00:00+00,1.60761289,722.78628542,26/03/2020,Prescribed Burn,2005-06,23609,2005,2005/01/01 00:00:00+00,16046.6875,722.124421808174
23475,The Landings HR,SNRHR0506-01,2005-06 Prescribed Burn,2005/07/05 00:00:00+00,2005/07/07 00:00:00+00,8.18974816,1325.51615792,26/03/2020,Prescribed Burn,2005-06,23610,2005,2005/01/01 00:00:00+00,81746.87890625,1324.29668970648
23476,Coonawarra Stage 2 HR,SNRHR0506-16,2005-06 Prescribed Burn,2005/10/20 00:00:00+00,2005/10/29 00:00:00+00,11.83135006,2649.68062731,26/03/2020,Prescribed Burn,2005-06,23611,2005,2005/01/01 00:00:00+00,118095.890625,2647.2428931187
23477,Galston Rd South,Off Park,2005-06 Prescribed Burn,2005/09/23 00:00:00+00,2005/09/23 00:00:00+00,9.21152421,2261.68378578,26/03/2020,Prescribed Burn,2005-06,23612,2005,2005/01/01 00:00:00+00,91945.140625,2259.59468311404
23478,Rofe Park West,Off Park,2005-06 Prescribed Burn,2005/08/24 00:00:00+00,2005/08/24 00:00:00+00,3.37367247,1227.26018271,26/03/2020,Prescribed Burn,2005-06,23613,2005,2005/01/01 00:00:00+00,33674.6171875,1226.13023602429
23479,Moores Rd,Off Park,2005-06 Prescribed Burn,2005/09/24 00:00:00+00,2005/08/13 00:00:00+00,108.58411759,9849.6404771,26/03/2020,Prescribed Burn,2005-06,23614,2005,2005/01/01 00:00:00+00,1083824.91015625,9840.49315794443
23480,Merideth HR,SNRHR0506-07,2005-06 Prescribed Burn,2005/08/25 00:00:00+00,2005/08/27 00:00:00+00,2.02057862,839.4176669,26/03/2020,Prescribed Burn,2005-06,23615,2005,2005/01/01 00:00:00+00,20168.609375,838.645125940791
23481,Piperita HR,SNRHR0506-09,2005-06 Prescribed Burn,2005/08/26 00:00:00+00,2005/08/28 00:00:00+00,0.64793748,376.02955213,26/03/2020,Prescribed Burn,2005-06,23616,2005,2005/01/01 00:00:00+00,6467.4375,375.682919630834
23482,Piperita HR,SNRHR0506-09,2005-06 Prescribed Burn,2005/08/26 00:00:00+00,2005/08/28 00:00:00+00,2.88063195,1051.39762964,26/03/2020,Prescribed Burn,2005-06,23617,2005,2005/01/01 00:00:00+00,28753.2578125,1050.42870120513
23483,Pistol Club HR,SNRHR0506-17,2005-06 Prescribed Burn,2005/10/29 00:00:00+00,2005/10/30 00:00:00+00,51.67297777,5785.11489459,26/03/2020,Prescribed Burn,2005-06,23618,2005,2005/01/01 00:00:00+00,515782.0546875,5779.80690520633
23484,H.A.R.T. Driver Training 1,Off Park,2005-06 Prescribed Burn,2005/07/30 00:00:00+00,2005/07/30 00:00:00+00,0.26148066,411.5964921,26/03/2020,Prescribed Burn,2005-06,23619,2005,2005/01/01 00:00:00+00,2610.015625,411.219146806998
23485,Alicia,Off Park,2005-06 Prescribed Burn,2005/08/30 00:00:00+00,2005/08/30 00:00:00+00,3.34016739,824.80980674,26/03/2020,Prescribed Burn,2005-06,23620,2005,2005/01/01 00:00:00+00,33339.98828125,824.048117241321
23486,Burns Rd,Off Park,2005-06 Prescribed Burn,2005/08/31 00:00:00+00,2005/08/31 00:00:00+00,1.51488888,572.82742183,26/03/2020,Prescribed Burn,2005-06,23621,2005,2005/01/01 00:00:00+00,15121.171875,572.303204405934
23487,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,83.07349533,11058.4184299,26/03/2020,Prescribed Burn,2005-06,23622,2005,2005/01/01 00:00:00+00,829282.171875,11048.7526365326
23488,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,1.4669963,514.5433608,26/03/2020,Prescribed Burn,2005-06,23623,2005,2005/01/01 00:00:00+00,14644.41796875,514.095224127872
23489,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,1.07057869,507.40264051,26/03/2020,Prescribed Burn,2005-06,23624,2005,2005/01/01 00:00:00+00,10687.140625,506.960723522646
23490,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,1.32482359,503.61772806,26/03/2020,Prescribed Burn,2005-06,23625,2005,2005/01/01 00:00:00+00,13225.14453125,503.178830229617
23491,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,1.33763198,604.00203664,26/03/2020,Prescribed Burn,2005-06,23626,2005,2005/01/01 00:00:00+00,13353.05078125,603.476381520465
23492,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,2.04980325,575.20543921,26/03/2020,Prescribed Burn,2005-06,23627,2005,2005/01/01 00:00:00+00,20462.11328125,574.701283316975
23493,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,0.46178599,265.90220966,26/03/2020,Prescribed Burn,2005-06,23628,2005,2005/01/01 00:00:00+00,4609.76171875,265.668922866745
23494,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,1.7515947,573.68329877,26/03/2020,Prescribed Burn,2005-06,23629,2005,2005/01/01 00:00:00+00,17485.20703125,573.179692377902
23495,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,3.08953839,699.64534731,26/03/2020,Prescribed Burn,2005-06,23630,2005,2005/01/01 00:00:00+00,30841.109375,699.030542433861
23496,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,15.36168157,1459.63986773,26/03/2020,Prescribed Burn,2005-06,23631,2005,2005/01/01 00:00:00+00,153346.74609375,1458.35629978829
23497,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,1.85305234,511.93082162,26/03/2020,Prescribed Burn,2005-06,23632,2005,2005/01/01 00:00:00+00,18497.921875,511.480186827317
23498,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,10.78856849,1616.8370456,26/03/2020,Prescribed Burn,2005-06,23633,2005,2005/01/01 00:00:00+00,107695.734375,1615.41316636306
23499,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,7.87549237,1135.09153816,26/03/2020,Prescribed Burn,2005-06,23634,2005,2005/01/01 00:00:00+00,78616.13671875,1134.09097009365
23500,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,8.93301244,1708.67933581,26/03/2020,Prescribed Burn,2005-06,23635,2005,2005/01/01 00:00:00+00,89172.5390625,1707.17171321247
23501,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,114.10462227,8328.33265421,26/03/2020,Prescribed Burn,2005-06,23636,2005,2005/01/01 00:00:00+00,1139029.328125,8320.96590738429
23502,Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19 00:00:00+00,2006/03/23 00:00:00+00,128.77953438,6975.81599017,26/03/2020,Prescribed Burn,2005-06,23637,2005,2005/01/01 00:00:00+00,1285520.59375,6969.65057143676
23503,Mt Ettalong,CC/HR,2005-06 Prescribed Burn,2005/08/02 00:00:00+00,2005/08/05 00:00:00+00,38.48437529,3382.16732348,26/03/2020,Prescribed Burn,2005-06,23638,2005,2005/01/01 00:00:00+00,384123.53125,3379.00100003329
23504,East Kariong,CC/HR,2005-06 Prescribed Burn,2005/07/31 00:00:00+00,2005/08/05 00:00:00+00,81.02844593,4820.15272845,26/03/2020,Prescribed Burn,2005-06,23639,2005,2005/01/01 00:00:00+00,808758.29296875,4815.61118532381
23505,Woy Woy Bay North,CC/HR,2005-06 Prescribed Burn,2005/08/17 00:00:00+00,2005/08/23 00:00:00+00,16.03644082,2053.03646439,26/03/2020,Prescribed Burn,2005-06,23640,2005,2005/01/01 00:00:00+00,160063.04296875,2051.1064068054
23506,Old Mooney,CC/HR,2005-06 Prescribed Burn,2005/08/14 00:00:00+00,2005/08/23 00:00:00+00,108.51974739,5938.6386804,26/03/2020,Prescribed Burn,2005-06,23641,2005,2005/01/01 00:00:00+00,1083152.1484375,5933.03979331176
23507,Keif,CC/HR,2005-06 Prescribed Burn,2005/09/01 00:00:00+00,2005/09/06 00:00:00+00,715.85074956,17880.7168448,26/03/2020,Prescribed Burn,2005-06,23642,2005,2005/01/01 00:00:00+00,7144952.95703125,17863.7803267182
23508,Macmasters Ridge,CC/HR,2005-06 Prescribed Burn,2005/08/26 00:00:00+00,2005/09/01 00:00:00+00,30.75886416,3390.63139608,26/03/2020,Prescribed Burn,2005-06,23643,2005,2005/01/01 00:00:00+00,307011.25,3387.4473979526
23509,Cobblers Peg HR,CC/HR,2005-06 Prescribed Burn,2006/04/27 00:00:00+00,2006/04/30 00:00:00+00,270.75957727,10451.2225019,26/03/2020,Prescribed Burn,2005-06,23644,2005,2005/01/01 00:00:00+00,2702470.80859375,10441.3270472228
23510,Hawke Head Drive,CC/HR,2005-06 Prescribed Burn,2006/05/05 00:00:00+00,2006/06/28 00:00:00+00,12.08755827,2481.54155397,26/03/2020,Prescribed Burn,2005-06,23645,2005,2005/01/01 00:00:00+00,120649.32421875,2479.21786886906
23511,Sugarloaf PB,CC/HR,2005-06 Prescribed Burn,2006/05/14 00:00:00+00,2006/06/05 00:00:00+00,1029.74521305,19526.5378549,26/03/2020,Prescribed Burn,2005-06,23646,2005,2005/01/01 00:00:00+00,10281471.5195313,19511.3876920673
23512,Folpps PB,CC/HR,2005-06 Prescribed Burn,2006/05/20 00:00:00+00,2006/05/29 00:00:00+00,949.94227427,20079.7038398,26/03/2020,Prescribed Burn,2005-06,23647,2005,2005/01/01 00:00:00+00,9483021.26171875,20062.3732929897
23513,Tea Tree,BMR-HR-05-006,2005-06 Prescribed Burn,2006/03/29 00:00:00+00,2006/04/10 00:00:00+00,215.74200915,6339.59098665,26/03/2020,Prescribed Burn,2005-06,23648,2005,2005/01/01 00:00:00+00,2153740.59375,6334.18241022565
23514,Braeside Stage 3,BMR-HR-05-007,2005-06 Prescribed Burn,2006/04/10 00:00:00+00,2006/04/12 00:00:00+00,10.62362547,1309.99905053,26/03/2020,Prescribed Burn,2005-06,23649,2005,2005/01/01 00:00:00+00,106039.7890625,1308.7872179587
23515,Bilpin Hall,BMR-HR-05-008,2005-06 Prescribed Burn,2006/04/11 00:00:00+00,2006/04/13 00:00:00+00,4.87621187,834.10091899,26/03/2020,Prescribed Burn,2005-06,23650,2005,2005/01/01 00:00:00+00,48670.61328125,833.317871808073
23516,Bilpin Motocross,BMR-HR-05-009,2005-06 Prescribed Burn,2006/04/11 00:00:00+00,2006/04/13 00:00:00+00,13.13007668,1681.10440687,26/03/2020,Prescribed Burn,2005-06,23651,2005,2005/01/01 00:00:00+00,131054.3203125,1679.52596738225
23517,Bilpin Oval,BMR-HR-05-010,2005-06 Prescribed Burn,2006/04/19 00:00:00+00,2006/04/19 00:00:00+00,3.46022034,984.29193069,26/03/2020,Prescribed Burn,2005-06,23652,2005,2005/01/01 00:00:00+00,34537.24609375,983.367427139143
23518,"Observatory, Linden",BMR-HR-05-012,2005-06 Prescribed Burn,2006/04/27 00:00:00+00,1970/01/01 00:00:00+00,172.51897366,7016.69904051,26/03/2020,Prescribed Burn,2005-06,23653,2005,2005/01/01 00:00:00+00,1722024.70703125,7010.2600285024
23519,Pheasants Cave,BMR-HR-05-011,2005-06 Prescribed Burn,2006/04/24 00:00:00+00,1970/01/01 00:00:00+00,106.2596788,5922.54084091,26/03/2020,Prescribed Burn,2005-06,23654,2005,2005/01/01 00:00:00+00,1060601.49609375,5916.97737922178
23520,Pheasants Cave,BMR-HR-05-011,2005-06 Prescribed Burn,2006/04/26 00:00:00+00,1970/01/01 00:00:00+00,5.79943318,1240.06144184,26/03/2020,Prescribed Burn,2005-06,23655,2005,2005/01/01 00:00:00+00,57885.44921875,1238.89707137413
23521,"Guy Place,Emu Heights",BMR-HR-05-019,2005-06 Prescribed Burn,2006/04/29 00:00:00+00,2006/05/02 00:00:00+00,1.85893647,605.78489125,26/03/2020,Prescribed Burn,2005-06,23656,2005,2005/01/01 00:00:00+00,18555.38671875,605.230820061183
23522,"Guy Place, Emu Heights",BMR-HR-05-018,2005-06 Prescribed Burn,2005/09/01 00:00:00+00,2005/09/01 00:00:00+00,0.82265992,397.56113944,26/03/2020,Prescribed Burn,2005-06,23657,2005,2005/01/01 00:00:00+00,8211.5703125,397.197696314836
23523,Never Never,BMR-HR-05-020,2005-06 Prescribed Burn,2006/05/17 00:00:00+00,2006/05/22 00:00:00+00,398.39442243,17695.1802953,26/03/2020,Prescribed Burn,2005-06,23658,2005,2005/01/01 00:00:00+00,3976644.44140625,17678.9636656053
23524,Murrumbo Creek,BMR-HR-05-014,2005-06 Prescribed Burn,2006/05/09 00:00:00+00,2006/05/14 00:00:00+00,160.04224443,13996.6982115,26/03/2020,Prescribed Burn,2005-06,23659,2005,2005/01/01 00:00:00+00,1597737.61328125,13984.9573464329
23525,Kellys Gap,BMR-HR-05-017,2005-06 Prescribed Burn,2006/05/17 00:00:00+00,2006/05/21 00:00:00+00,188.46176939,12397.4366811,26/03/2020,Prescribed Burn,2005-06,23660,2005,2005/01/01 00:00:00+00,1881670.3203125,12387.7349167358
23526,Kellys Gap,BMR-HR-05-017,2005-06 Prescribed Burn,2006/05/17 00:00:00+00,2006/05/21 00:00:00+00,60.65806126,6774.79156032,26/03/2020,Prescribed Burn,2005-06,23661,2005,2005/01/01 00:00:00+00,605624.6015625,6769.45008082127
23527,Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13 00:00:00+00,2006/05/18 00:00:00+00,319.7252238,16305.3004141,26/03/2020,Prescribed Burn,2005-06,23662,2005,2005/01/01 00:00:00+00,3191899.2578125,16291.6417154446
23528,Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13 00:00:00+00,2006/05/18 00:00:00+00,5.44674974,975.73777679,26/03/2020,Prescribed Burn,2005-06,23663,2005,2005/01/01 00:00:00+00,54377.015625,974.926981222449
23529,Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13 00:00:00+00,2006/05/18 00:00:00+00,3.41056658,785.99970783,26/03/2020,Prescribed Burn,2005-06,23664,2005,2005/01/01 00:00:00+00,34048.58984375,785.341840119262
23530,Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13 00:00:00+00,2006/05/18 00:00:00+00,4.96081908,890.66556273,26/03/2020,Prescribed Burn,2005-06,23665,2005,2005/01/01 00:00:00+00,49525.046875,889.918774353152
23531,Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13 00:00:00+00,2006/05/18 00:00:00+00,7.34083103,1070.94449204,26/03/2020,Prescribed Burn,2005-06,23666,2005,2005/01/01 00:00:00+00,73285.078125,1070.04530165668
23532,Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13 00:00:00+00,2006/05/18 00:00:00+00,3.11876793,673.47812182,26/03/2020,Prescribed Burn,2005-06,23667,2005,2005/01/01 00:00:00+00,31135.6171875,672.915792825029
23533,Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02 00:00:00+00,2006/05/06 00:00:00+00,3.01088488,737.24936532,26/03/2020,Prescribed Burn,2005-06,23668,2005,2005/01/01 00:00:00+00,30056.62109375,736.609658092314
23534,Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02 00:00:00+00,2006/05/06 00:00:00+00,3.7484842,1033.55456089,26/03/2020,Prescribed Burn,2005-06,23669,2005,2005/01/01 00:00:00+00,37419.7578125,1032.65692328136
23535,Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02 00:00:00+00,2006/05/06 00:00:00+00,36.87720238,3805.60450167,26/03/2020,Prescribed Burn,2005-06,23670,2005,2005/01/01 00:00:00+00,368131.19921875,3802.29655031934
23536,Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02 00:00:00+00,2006/05/06 00:00:00+00,2.90836046,882.54202486,26/03/2020,Prescribed Burn,2005-06,23671,2005,2005/01/01 00:00:00+00,29033.0234375,881.774101727151
